customer_id,support_calls_count,support_chat_count,support_email_count,avg_resolution_time_hours,first_call_resolution_rate,complaint_count,primary_complaint_type,customer_satisfaction_score,escalation_count,avg_response_time_min
CUST_000067,2,1,1,29.551239135118315,0.5112132258652973,0,Service,2.71403758233727,0,60.26576016801661
CUST_000068,1,1,0,4.478203437728127,0.49020594109154847,2,None,4.737436724289341,1,16.560934141871865
CUST_000069,0,1,2,8.017467689897627,0.511021427826346,0,Network,3.121814517561872,0,11.653552242722677
CUST_000070,6,4,0,3.6294440635528473,0.9121470347550305,1,Service,3.1595475490577063,1,25.30037331645849
CUST_000071,2,0,2,4.795385446819178,0.6722504275010305,1,Billing,3.8380563529668024,0,8.546540249564009
CUST_000072,3,1,0,5.190875153065313,0.5207679918486657,0,Network,3.0190099306975826,0,19.870652480304678
CUST_000073,1,1,0,5.864165437908334,0.8647455922403309,1,Billing,4.479206154610293,0,20.01101870722286
CUST_000074,3,1,2,6.8651194658925165,0.5697093690871157,0,None,4.451123570001879,1,31.04756301469507
CUST_000075,3,2,1,17.89926959412565,0.896984184769473,1,None,3.865595614017503,0,11.718663343438816
CUST_000076,2,1,3,3.2339122344410343,0.20202091335870734,1,Technical,3.6979620834901046,0,16.660564062030677
CUST_000077,2,5,1,6.950455858124416,0.6143739452922649,0,None,4.057378978443554,0,38.14981768841837
CUST_000078,1,3,0,12.663883580304521,0.23959734870355776,0,None,3.2252819114572153,0,15.915700292477764
CUST_000079,3,1,0,19.647416154300448,0.829209404610532,1,Network,5.0,0,16.780619992134053
CUST_000080,1,2,0,2.5952995188181744,0.4714432005723109,0,Network,4.037530212675769,0,14.221800537594103
CUST_000081,5,4,1,12.589567558074595,0.660482762397789,0,Technical,3.805642318312153,0,11.561368808583978
CUST_000082,3,2,0,4.140867708134595,0.4056659535701079,0,Network,3.7150165524598724,0,27.079922415802876
CUST_000083,3,1,1,9.730514729956793,0.44036168428387973,1,None,4.561091599441639,1,13.196479041232369
CUST_000084,1,1,0,7.031631207557256,0.6518422823582701,0,None,3.9321979408301884,0,8.21297808574663
CUST_000085,2,5,0,8.623199885927804,0.5839423438590166,1,None,3.0739417219803906,0,12.755659303938016
CUST_000086,2,3,0,11.083656825481686,0.4725173103718272,1,Technical,3.315409677912753,0,11.123007296441239
CUST_000087,1,1,2,3.727738888033021,0.12855891168639708,1,Billing,4.880983351940678,0,62.37171268202904
CUST_000088,2,3,0,9.666545976000101,0.41298372823454726,1,Billing,3.754326113143033,2,19.267672807969888
CUST_000089,3,2,0,12.929879677682568,0.6541444564964469,2,None,4.5547411529824835,0,29.02258963233498
CUST_000090,1,1,2,5.266376629915191,0.6297297189715605,0,Technical,5.0,0,12.547599427996456
CUST_000091,2,1,0,3.2056168663122846,0.6435411583868024,1,Technical,5.0,0,22.918784539708703
CUST_000092,2,1,0,1.6355080852788806,0.5751618211894167,0,Network,4.463016724456929,0,21.177725797112746
CUST_000093,4,0,2,6.032596115554714,0.7277396382747529,0,None,4.606208600992735,0,6.531103001159825
CUST_000094,3,2,1,18.976525096513175,0.7302644953306374,1,Network,3.44156809662964,1,13.651264567290308
CUST_000095,0,1,2,5.373284620791336,0.41911298391169716,0,Technical,4.035840915542056,2,10.180276577425266
CUST_000096,1,3,1,8.493417159138755,0.4151628171080542,1,None,3.8265504063142792,0,10.016887693023495
CUST_000097,1,3,2,9.080817274654319,0.4169198994901556,0,Service,2.943023235923917,1,18.54739138226629
CUST_000098,4,0,1,23.21991999651893,0.7604641445529983,1,Service,4.096859375560806,0,15.451530978790037
CUST_000099,2,2,1,1.3967735679204871,0.3862062026891978,0,None,4.635864173655123,0,27.43665152861528
CUST_000100,0,4,0,15.717738516265179,0.23072656832399127,1,Technical,2.765633520466432,1,11.01165531955463
CUST_000101,3,2,0,7.51355418835171,0.14571240171147615,1,Network,3.5628342828192547,0,23.09587521794209
CUST_000102,3,2,1,15.502195413975612,0.4862386907852476,1,Billing,3.761630492201224,0,30.057264568124026
CUST_000103,3,3,1,13.428424773312468,0.6279978095935499,0,Billing,1.985482377450401,0,9.56768068813976
CUST_000104,3,2,0,4.751611890074107,0.7535564473964309,0,Billing,4.626045957471751,0,17.326968324634084
CUST_000105,0,1,0,23.812595807811466,0.4434833522367089,2,Billing,4.394044196868883,0,36.28851185048027
CUST_000106,1,1,1,29.688472014036243,0.21128257875827214,2,Billing,4.707175899162626,0,21.817972872188385
CUST_000107,2,1,0,19.04488749343151,0.7110503708893922,2,Technical,4.375727784035348,0,10.56551131385872
CUST_000108,1,3,1,37.18068062341557,0.619704651583408,0,None,3.6625539105961793,1,10.445687821927969
CUST_000109,1,5,2,6.340335610902896,0.683336239786892,0,None,4.397046675014021,0,19.510422228921062
CUST_000110,4,0,4,3.6717799313447235,0.7485150803971962,0,Billing,4.897464660259393,0,27.392146339394593
CUST_000111,3,2,0,13.119837869427394,0.44043782339094645,0,None,4.792594115099064,0,27.26331652961374
CUST_000112,1,1,0,9.4593093222405,0.6151098535555984,0,Service,3.921959498547807,0,24.458716120480684
CUST_000113,0,5,2,11.666370625089147,0.9046320634025569,0,Billing,4.156677115857921,0,17.1076263074151
CUST_000114,0,0,0,4.701760032820074,0.7817498863300532,0,Service,3.642048239222759,0,15.450999364307066
CUST_000115,2,2,1,32.29683774784774,0.5444970575960335,1,None,4.613163483310714,0,7.765175008467815
CUST_000116,1,1,2,8.566080961103799,0.7708920606545787,0,Service,2.391141368185102,1,20.27296184947454
CUST_000117,1,1,0,2.9424236092647837,0.29008419629914955,1,Network,4.567635188706489,0,18.432432860758464
CUST_000118,3,2,0,8.497109423117605,0.7292832778868255,0,Technical,3.4605025915369794,0,19.10037839411365
CUST_000119,0,1,0,11.747900766304264,0.40200062092943534,1,Technical,4.034374967960775,0,38.88274609350297
CUST_000120,2,1,0,3.59864381405792,0.6113417912457615,0,None,4.720344367718285,0,16.970306976861544
CUST_000121,1,2,0,11.511377804215169,0.9770742981596154,0,Technical,4.2285589645762,0,17.863828987786427
CUST_000122,1,1,0,8.258101952562315,0.4308118254521242,0,Billing,4.430888763354247,0,10.84967785789003
CUST_000123,2,0,1,3.1308839873312877,0.8531899901202986,1,Technical,3.186783727506178,0,25.464809292575673
CUST_000124,2,1,0,4.345322278225213,0.30508420831694893,0,Network,3.5706375239559565,0,15.885704260785397
CUST_000125,2,1,3,8.308873540730449,0.7919397310925335,1,None,2.966273899751454,0,73.1470580525
CUST_000126,2,0,3,7.68071102332132,0.8528077495138994,1,Billing,2.370079612756303,0,29.273076693655444
CUST_000127,0,0,0,1.7671425106856948,0.44960595133796616,1,Network,4.096365666660223,0,60.39718053768426
CUST_000128,1,2,1,10.708865594919194,0.8472930807738946,1,Network,4.821466569833024,0,16.412755465869186
CUST_000129,3,3,0,8.736036119341225,0.7319997935488433,1,Billing,3.5995103781308897,1,16.178166906262266
CUST_000130,0,1,1,13.771906963184955,0.2963567793114533,0,Billing,3.819636816699226,0,31.195134650924135
CUST_000131,6,0,0,11.119770369188844,0.3743256680540154,0,Network,3.9333539058778304,0,23.691505200837756
CUST_000132,2,0,1,5.854302360893529,0.5029409954148157,1,Network,4.447831066976557,0,31.95371086808422
CUST_000133,2,1,0,7.728021554125997,0.7878299330697105,0,Billing,3.8719691641815865,1,24.602088736586563
CUST_000134,1,0,1,51.488861522929334,0.6713379642676106,1,Billing,4.142928131293408,0,18.051423168809418
CUST_000135,0,1,1,3.9471984118844654,0.773553681451345,0,Technical,3.9605312746283747,1,21.417134681258577
CUST_000136,3,0,2,5.6101118232574425,0.4568271505845352,2,None,4.283444450721126,0,14.680615392642654
CUST_000137,1,0,2,3.979312867005567,0.6549788812511456,0,Network,4.770697273361281,0,8.885538059899105
CUST_000138,1,5,0,2.902106108581197,0.08113818230975596,1,Technical,3.9531673038212514,0,24.520140686592374
CUST_000139,1,3,1,5.380286303392006,0.9405298919826053,1,None,4.371891454370534,3,35.02733583116141
CUST_000140,3,0,1,6.314904932079407,0.6110410711228341,0,Technical,5.0,1,16.778235084568845
CUST_000141,2,3,1,3.9127899244596,0.19044837742511778,0,Technical,3.2609489122455284,0,15.952540831694128
CUST_000142,3,0,0,57.02683631164821,0.702982295218884,2,Network,4.052484355300252,0,20.790329918287274
CUST_000143,2,3,2,6.882780693574059,0.7543835785662397,0,Network,2.9341668693263214,0,21.23677899079309
CUST_000144,2,1,0,3.411802703954155,0.6641910253890844,1,Billing,4.599769266707994,0,34.39496497895993
CUST_000145,1,1,0,14.952392490847158,0.6489067312359657,1,Billing,4.2391289741776035,0,27.492038164837588
CUST_000146,4,1,0,3.4717594870965955,0.5926146421332184,0,Billing,3.0765244185481695,0,12.895451870624013
CUST_000147,1,0,1,6.451067455838454,0.4014009486041347,0,Billing,4.077695030740044,1,10.160258792274304
CUST_000148,5,0,2,1.964136932939174,0.8441733910187555,1,Technical,3.7254833332948984,1,21.635823049221223
CUST_000149,4,2,1,12.64636985293677,0.234386593337823,0,Billing,3.913696900279501,0,38.296844996836185
CUST_000150,1,1,1,12.384251852950008,0.709951410588512,2,Network,4.752640177671992,1,39.84509977952082
CUST_000151,2,0,1,11.500621219703172,0.5550003921796064,2,Service,4.156010260586896,0,7.678632788409636
CUST_000152,1,4,1,13.326738985020562,0.9508954189459656,0,None,4.306138841852434,2,26.04602154585823
CUST_000153,0,0,1,5.876155559771661,0.6729580930421825,0,Billing,3.980951087867809,1,20.627152404501594
CUST_000154,1,0,1,13.559342777592748,0.5753023031214871,1,Network,4.264917438274761,0,7.753066209436264
CUST_000155,0,4,2,41.863472744062804,0.5493844281854232,0,Billing,4.137710885345411,1,29.271640240298645
CUST_000156,2,3,1,10.069454644907413,0.8264023533334905,0,Billing,4.699633860827617,0,43.46859816005907
CUST_000157,2,0,0,7.480186961435562,0.7866102731911621,0,Network,3.733384032987283,0,27.63076029209699
CUST_000158,2,1,0,2.3745359116309603,0.47294662789550035,0,Network,4.0030097531921465,0,46.49048735800593
CUST_000159,2,1,2,9.24910423602655,0.46793229844867595,1,Network,4.055312191969241,0,25.037574549667678
CUST_000160,3,1,0,3.4693432431540083,0.38426083982718,2,Network,5.0,0,18.036898543585785
CUST_000161,4,3,2,7.435108536639202,0.7470820137771502,1,None,3.4234636496494795,2,24.648767147127828
CUST_000162,4,0,0,3.5056826311181415,0.3599282147321693,0,Technical,3.0832461581902404,0,12.587591806219333
CUST_000163,1,2,0,3.3425541609865967,0.7744690753226012,1,None,4.493076689381965,0,14.049453895144369
CUST_000164,2,4,0,6.8320762044249586,0.6957426676290102,1,Network,3.939016445550773,1,22.803129786961644
CUST_000165,2,1,1,33.055715205143684,0.845434725864741,0,Network,4.219147079200194,1,18.055941676732346
CUST_000166,3,2,4,4.431973741319803,0.42354790507415213,0,None,3.1252035463495114,0,50.83809678503217
CUST_000167,0,0,1,3.2772277751189414,0.8389928736388653,0,Technical,4.353808837847648,1,18.0821042661151
CUST_000168,1,1,0,46.314613507468664,0.6255489825580476,0,Billing,4.084925468800554,0,20.08876352066111
CUST_000169,0,1,1,4.827045218613827,0.25636879944967245,1,Network,4.162717951770811,0,22.601308298602895
CUST_000170,3,2,2,6.488850587599853,0.816920801609011,0,Billing,4.970502029601434,0,30.699829723268177
CUST_000171,0,1,1,6.763930644881888,0.7651534304559774,0,Service,4.138597222579788,0,9.086837740587033
CUST_000172,2,1,1,11.180934685986392,0.4822863652445929,0,Technical,3.8488431567834644,0,42.42394385232771
CUST_000173,3,0,0,3.2734548516198374,0.6649985975420267,1,Billing,2.7611596348917136,0,30.80523666450705
CUST_000174,3,2,0,6.153583085081105,0.5265167413180055,0,Billing,3.8457444636735154,0,26.026438389426502
CUST_000175,1,0,0,10.173332020137257,0.28511020739318466,2,Technical,3.6396278096281836,0,93.66978764969602
CUST_000176,0,0,1,7.551894951280902,0.9316823137758453,2,Network,3.063759426528058,0,16.93591451383717
CUST_000177,0,0,0,3.7887537711187367,0.1659465445702975,0,None,4.389689868680486,1,14.97675061756343
CUST_000178,0,2,0,3.0532894095245693,0.7207910595228283,0,None,4.4685439475345925,0,11.210966708153348
CUST_000179,2,2,1,11.181574351648697,0.7228006518109049,0,Service,4.40736017620884,0,56.52726739305737
CUST_000180,2,4,0,5.484379731919754,0.5036761623837126,0,Service,4.349840406548895,0,16.374463384934973
CUST_000181,3,3,0,21.095296754277037,0.5918677538445377,0,None,4.0446988056327955,0,64.96629705355097
CUST_000182,0,2,0,6.818341631902381,0.9974455092447472,3,Billing,3.1747739985061196,0,27.30701723888615
CUST_000183,3,0,1,10.603481984237048,0.696836883193851,0,Billing,3.3561271443716656,1,23.810515882183466
CUST_000184,2,1,1,12.275793497050431,0.9019131459821286,1,None,3.5195224338056486,0,23.59830811960269
CUST_000185,2,2,1,10.483951062380546,0.5947736693984025,0,Billing,4.186712084320797,0,11.717376924050054
CUST_000186,2,2,0,3.921082509372671,0.9251684916789265,0,Billing,5.0,0,26.671224717268096
CUST_000187,4,1,1,14.639424725304504,0.4235257469759617,2,Billing,3.5750504236064105,0,24.51003187698179
CUST_000188,2,1,1,13.700444439699163,0.7595180633113509,0,Billing,4.206605593044248,0,40.82012729712462
CUST_000189,4,1,0,4.502651777120747,0.7950809306017766,0,Technical,4.50766378287289,0,28.067292239537498
CUST_000190,0,2,1,5.1268163648614875,0.7497470451584566,2,Network,3.2948525051159083,0,20.88414767155029
CUST_000191,3,1,0,8.848456376448585,0.6654381775129037,0,Billing,3.2815528675330867,1,14.767234274724483
CUST_000192,2,3,1,11.755998066990985,0.7131432838245585,0,Service,3.088348716947131,0,26.252694588711215
CUST_000193,1,1,1,5.335562939848427,0.5067031874236729,0,Network,5.0,0,19.487112729355072
CUST_000194,1,0,0,8.971069624121524,0.517073873327794,0,Network,4.844282640010739,0,24.51477730051455
CUST_000195,1,4,0,4.333724322160208,0.8720048506160377,1,Network,3.7834932096196514,0,16.947429224978954
CUST_000196,1,2,0,6.639507126100166,0.4627429179011663,0,None,4.210408162297227,1,19.88410659091533
CUST_000197,3,2,2,6.5827346680491186,0.43815095180318386,0,None,4.178340928613343,0,10.78172930863821
CUST_000198,2,3,0,40.97232865331916,0.4729698125252943,0,Network,3.9334567174197135,1,13.445396121790678
CUST_000199,1,2,1,15.266924696585503,0.6473721692554041,1,Network,3.4912813365569093,0,8.617592497888468
CUST_000200,3,3,2,6.770535508538009,0.3230399326580592,0,Network,3.6114178479602197,0,16.710116777520767
CUST_000201,1,1,0,8.176407297071135,0.4278780707604246,1,Network,5.0,0,11.295914131111106
CUST_000202,4,5,2,4.967160969619546,0.3378405821535182,0,None,3.8786044922763927,0,18.428635304986535
CUST_000203,2,1,2,6.004571882422463,0.5652376276289042,1,Billing,4.330527570932018,0,21.484934967161117
CUST_000204,2,1,0,7.822967317431465,0.7818918329261207,0,Network,5.0,2,24.179201108639894
CUST_000205,3,2,1,4.95133232452298,0.4221896620885481,1,Technical,4.320959819340352,0,7.646786349652867
CUST_000206,1,2,0,10.29647007251888,0.8573778897268749,0,Technical,4.695737826323695,0,13.529953746581851
CUST_000207,0,1,0,10.466560310241567,0.8158463951303913,1,Billing,4.030760293303324,0,25.019422948833327
CUST_000208,3,2,1,49.642663799228835,0.6717805377521842,1,None,4.450445768127458,0,24.1430797475822
CUST_000209,4,2,2,1.1974811434189316,0.6327382810966032,1,Service,3.5007678681838734,0,24.516189403509188
CUST_000210,3,3,0,5.881196440614539,0.8105227973578134,0,Service,4.2720921718416225,0,34.49685735892761
CUST_000211,2,4,0,4.0694196750487786,0.528214569621957,0,Technical,4.633679578963311,0,11.895019920565256
CUST_000212,1,0,0,0.9425699114978525,0.6817043846083408,1,None,3.3314361289328374,1,12.455956437822834
CUST_000213,5,0,1,9.905688267623193,0.9373523792689167,0,Billing,2.7103186882990373,0,15.34694059068123
CUST_000214,0,1,0,6.448005046269832,0.8388109255958401,0,Network,4.031605965416294,0,16.337586897404652
CUST_000215,2,1,0,13.115947686431408,0.5397074795080955,0,None,3.8643217324479173,0,33.813133021476595
CUST_000216,4,2,0,13.951262085283814,0.5027046596174982,0,Network,3.510116464200458,0,17.164640531695316
CUST_000217,2,2,0,3.578759431678256,0.8812857696891983,1,Billing,4.834773946344686,0,25.284128510934156
CUST_000218,3,1,0,5.309059230720414,0.6517918830586525,0,Billing,5.0,0,12.730404092477423
CUST_000219,1,0,0,21.10116052269599,0.5485400937804583,1,Network,3.66955160412274,0,32.34896408037278
CUST_000220,6,0,0,1.6252723784380374,0.6964218288330614,0,Billing,3.1902344162572898,0,12.28124697451448
CUST_000221,3,1,0,5.2014504449169,0.4963618808640336,0,Technical,5.0,0,14.697810398806178
CUST_000222,3,1,1,7.383735872838326,0.9339317358836285,0,None,3.8501406677110412,1,15.718502901090055
CUST_000223,2,2,1,4.453626348558111,0.3802348894054477,0,None,4.157950737175672,1,41.07214341647539
CUST_000224,4,4,1,5.718782352560733,0.8379454620644353,1,Billing,4.398340786993798,2,33.76886996491763
CUST_000225,1,3,4,21.43408966659505,0.6841559765772826,0,Billing,3.3435096886701876,1,20.611182407718136
CUST_000226,3,2,2,16.7914932676525,0.8212657635917028,1,Network,4.864442644432081,0,10.194274516651308
CUST_000227,1,0,0,2.5908334305675944,0.5197080312758083,0,Technical,4.6727816278618555,0,24.009095128178277
CUST_000228,1,6,0,14.764585581248804,0.851357007255861,0,Network,3.8446704315016205,0,29.005943044071092
CUST_000229,2,2,1,8.410744310071953,0.8980550834234794,1,Billing,4.0946966971244345,0,36.243501538235016
CUST_000230,1,4,0,13.651662900326256,0.21597063789966517,1,Network,4.349863154992695,0,31.956803874420856
CUST_000231,3,1,1,19.784450018272594,0.7220310381219575,0,None,4.068388648288353,1,11.31315078574638
CUST_000232,0,1,0,10.009413756711348,0.8098337710507797,0,Technical,5.0,1,14.987585201608514
CUST_000233,0,1,1,29.76544290785744,0.4784153332551348,1,Billing,3.298715768688431,0,29.956850112006787
CUST_000234,1,2,0,22.880005187565242,0.6866953050306127,0,Billing,4.597178917899141,1,27.091954581457294
CUST_000235,2,0,1,24.599948717570378,0.06397113605296888,0,Billing,3.9915490935342866,0,21.4739631433275
CUST_000236,2,6,1,6.405833427289805,0.6586082662335078,1,Service,3.8141194463133696,0,21.96849335049918
CUST_000237,2,2,1,8.888330328811376,0.6633933344343391,0,Billing,4.067092402257325,0,16.02971047746486
CUST_000238,6,1,1,6.934700055523503,0.6001123114760224,2,Technical,3.5301819157411574,1,7.020832521926696
CUST_000239,0,1,0,4.234549050087869,0.9167082066975597,0,Network,3.672704539288335,0,22.211403655497985
CUST_000240,3,1,0,17.36972023666268,0.6901617066525269,0,Network,3.434650449729921,1,42.48082450769109
CUST_000241,2,0,0,12.310269476184478,0.22918141973102676,0,None,5.0,0,28.065876992503004
CUST_000242,3,0,0,4.680433890795915,0.508619569291246,1,None,3.085944921002441,0,20.97243583208891
CUST_000243,1,1,0,9.825640036556889,0.8372697570592627,0,Service,4.163691888328815,1,14.829133630022106
CUST_000244,3,3,0,2.5435132617164133,0.3762314009832381,0,Billing,3.4777333757871807,0,29.92796400973706
CUST_000245,3,2,1,0.8425146306618482,0.22774299370942006,0,None,4.860110665418647,0,14.971124328272907
CUST_000246,2,2,0,9.239823474968192,0.838270548498002,0,Billing,5.0,0,70.03421564073153
CUST_000247,4,1,2,29.32877102453178,0.6533316274326665,0,None,3.950336139079936,0,24.3678991940486
CUST_000248,1,2,1,4.462088573334675,0.23061628923262506,1,None,3.925215336826821,1,18.330335459028834
CUST_000249,1,0,1,6.1658612447476475,0.6322354273862915,3,Billing,2.1679964854685587,0,35.37369155245974
CUST_000250,2,1,0,3.7210147817496018,0.4522112685151306,0,Technical,4.273314139954221,0,25.70742705178827
CUST_000251,0,1,2,7.143694842005936,0.556355839759356,1,None,3.164994662837741,0,10.244926156027226
CUST_000252,1,3,3,5.443883528305988,0.16732954360732066,1,None,3.3509976646720716,0,18.378855347436243
CUST_000253,2,2,0,7.149578513300797,0.6998890791290397,0,Billing,5.0,1,23.369739713616113
CUST_000254,2,3,3,3.2381918329118533,0.8196529088989691,0,Technical,3.194313030645758,0,24.551871580976645
CUST_000255,4,0,1,6.110787959049944,0.6695757676230997,1,Service,4.178345169246609,0,13.668162780114779
CUST_000256,2,2,2,3.7446738920093514,0.8090675702998835,0,None,4.179395396615503,0,28.251600505245154
CUST_000257,3,3,1,1.3376942602149842,0.32430671081808454,0,Billing,4.775392053534085,0,7.338179328993667
CUST_000258,4,1,1,13.19109865590868,0.6192237715331613,2,Billing,4.382260828813078,0,22.711886420178427
CUST_000259,2,3,0,9.101002891531058,0.6699696956453401,1,Billing,4.077223403769238,0,28.013819890384973
