customer_id,monthly_data_gb,monthly_calls,monthly_sms,peak_hour_usage_pct,international_calls,roaming_usage_gb,video_streaming_gb,social_media_gb,gaming_gb,web_browsing_gb,unique_apps_used,avg_session_duration_min
CUST_000032,28.166952192512394,39,112,44.91708314386283,6,0.568059600437886,3.4050336327433377,0.8757003501702992,0.4533899377664484,0.11573391781008574,20,36.71427067682509
CUST_000033,4.509823507293126,60,129,39.63368506862358,4,0.9490712090075508,13.938929838279305,1.151731797784954,0.31298180212399357,1.2638849292877932,30,29.124379419563972
CUST_000034,17.598372505691305,42,124,30.545009889176544,4,0.33832476441964915,2.6535331703451295,2.5828957243495965,0.43603231272349735,1.1754933106525598,19,32.907183610282125
CUST_000035,18.99561966972534,51,135,13.573588223268215,4,0.3381762943675127,13.08708373020224,5.211443784575363,2.669197183774974,0.2808163156601966,23,13.324558432971525
CUST_000036,34.990380947924606,40,122,61.72525805154919,4,0.4686522575485501,9.360002428044734,0.29329482246361893,0.07677390313015846,1.0882288059803642,29,29.521321285105756
CUST_000037,15.161686932345889,42,117,38.267802732481854,0,0.6783183687067592,5.119310978891995,2.0212943001124537,0.6212560529899709,13.113954153254024,24,24.859280360112937
CUST_000038,34.07255482536398,46,112,29.60331809984395,2,0.11238542825033615,15.365768127881056,0.9410865657399925,0.22096670241773245,5.1653257235060615,29,12.3980240140126
CUST_000039,10.456491091864319,40,120,10.253681681337087,6,1.6332399473373258,11.358364387206564,5.158908847826095,0.439805836239087,4.852989339913769,21,44.46175612080471
CUST_000040,11.562814024550013,49,106,1.5901011672058194,0,0.048284900741725846,2.2442291202718563,0.26966765891652994,1.1302109601409953,5.560351371107953,15,19.07960128829154
CUST_000041,27.432115085697593,52,127,40.533928781876725,6,0.011685530653277707,1.6854862213530901,0.3507844960973897,3.6096664362264193,6.008576616879989,29,8.328148227063226
CUST_000042,7.180903784889297,50,133,4.355611156284363,2,0.22220022847739854,52.98027641357574,6.047062247881059,1.1865511335079961,1.180708700260976,29,28.776971000726828
CUST_000043,11.418870627988547,49,133,21.326508735285525,3,0.604383702458285,3.5225674502957633,1.739405646490851,2.161471285398312,1.1669784315829939,21,25.755836860379542
CUST_000044,12.247404851614897,46,116,23.475335958591543,2,1.9100630535354597,34.18098530000777,0.8479070422418797,0.15929901979845643,1.2304472995000766,29,17.47341581161055
CUST_000045,12.910417410540779,48,139,15.698641217513561,5,1.3497468749288868,27.481481860515625,1.4454022241529298,0.20014947117162268,5.120242335900885,38,26.783968800511065
CUST_000046,21.26976190350354,49,114,17.638179392875745,2,0.5831578219762693,22.670849417324604,2.3884142500591996,2.093690414762235,4.7882772747515805,34,13.232489726867124
CUST_000047,8.244161147296975,37,121,35.253069058752686,2,0.28683454190459107,2.6128872011262505,0.5494853742609284,0.9352756657706375,0.051141842379247106,19,25.412142258841477
CUST_000048,0.0,50,121,24.630734280363782,4,0.4529249487255225,5.509669041195221,7.786590125180936,1.5707913193063507,8.938241336877795,27,29.264932077239493
CUST_000049,15.306009721915487,38,116,19.270810179073333,5,1.731386822061545,34.15537624270183,4.164300359897921,0.2521345177289004,1.0087937781556287,27,23.87620822902818
CUST_000050,30.078974887827904,46,124,14.963463810024127,3,0.15428336746235952,7.002237255989119,0.7560317059748177,0.4286236718655292,2.951622926115961,19,20.26768469979552
CUST_000051,5.882826693027158,45,124,46.11579389842833,4,0.3253128036160684,9.969065465190411,0.44389920301029956,0.0845067282707314,3.0642450312825176,28,18.598650445587193
CUST_000052,1.1525702403998757,44,107,5.321687685925539,5,0.5902936784897778,3.95019151435013,2.9506558048057117,2.2593862371177478,0.3610305300971368,27,40.97266436639776
CUST_000053,51.57496288368153,38,109,14.515869374264534,3,0.005176141286768581,13.29304805692044,3.2364614172673116,3.131676280434105,3.5697109356747743,28,15.277822879547454
CUST_000054,24.748357257246287,48,131,3.4589795516547337,2,0.24003620866797473,4.102566725747604,1.8785245703143394,1.9481596099997587,2.2879995841358443,27,21.119052418014594
CUST_000055,0.0,42,126,29.94611417662314,3,0.41956323572048176,0.745240989146142,2.8228324984288635,0.5747959759799905,2.8317982640162516,35,19.10345734514342
CUST_000056,75.00735019000959,31,118,31.156049570306692,3,1.1559051539611565,9.308670786523676,1.8639197232659184,0.41723618289123593,1.7767871677260962,20,23.80108169964062
CUST_000057,7.849201804852389,44,119,57.98086386546134,5,2.414010740017718,7.107954889852151,0.43898506736831916,0.621014023552083,4.894476759092572,22,37.68506727384224
CUST_000058,,42,100,26.40548188489531,2,0.40633081412889854,15.26422435210925,1.985989333413244,1.0150550034610055,3.0248944601120242,27,36.92145469360973
CUST_000059,53.41845922738237,40,124,26.1066839690605,5,1.4464099633338863,13.868739239949585,0.3824595409738523,0.5647668834832924,0.6430268646178579,18,27.996229900163108
CUST_000060,38.553314411427465,45,117,25.203894997664356,3,0.052272377109603196,5.780553344227127,1.7762247884195421,0.5475246678769989,4.191766242749253,25,22.779064013749213
CUST_000061,60.702834648152404,46,132,11.405239764569348,4,0.6041089425942145,6.510490554324249,5.134193058428139,0.5639435526322601,2.094855389556746,21,24.632100949855875
CUST_000062,105.4751434647754,51,102,21.890751085729924,3,0.25587499581648937,22.202763598455082,2.941336237195977,1.3648350003535639,0.11396155278177303,26,40.83185664852765
CUST_000063,6.212626678648098,47,139,64.05122459398397,7,0.6950978960352797,6.89636820248297,0.8128074979515046,1.5454817651495636,1.5068068915617103,26,11.642475453993994
CUST_000064,51.25709069652083,42,125,30.785387726719023,2,1.0114305944589717,2.0754411841557263,3.1448202098470723,2.0443703666084336,1.541125640542723,22,17.286832394849583
CUST_000065,15.586436276636269,38,101,41.260266014785564,5,0.027610649325728213,5.283685283851538,1.141829995154962,0.2783752146242629,4.8498940324800675,27,14.255089691465981
CUST_000066,52.78913797565439,49,117,35.21769506695861,5,1.3703399817099111,10.690968933571783,1.670921762922816,0.17138726280856167,0.7995888870100746,23,28.10631937006349
CUST_000067,125.96453821207575,55,110,60.715836784880395,3,0.03529503345447358,13.371365071080731,8.433895404643971,0.42331535398029263,1.8073713781888776,24,17.871376220025496
CUST_000068,20.64469494457315,47,124,35.60861711271709,4,0.6999905442586439,6.192077748253703,1.903394554392344,0.545499893793978,0.16782849266806113,24,9.066595357242264
CUST_000069,9.529552769424576,48,127,7.086289465360222,3,0.03578546646664999,4.078364430665322,3.411661505642546,1.2102177927168154,6.397003479043244,25,14.733999076296136
CUST_000070,5.176208906056252,41,114,35.75661461845013,2,0.9891005515737707,10.492066677521539,3.298432578849841,1.418530130712147,1.760015748569356,27,21.72549019864374
CUST_000071,2.1087312585466575,37,113,34.76239225994646,5,0.11469493122524543,10.856536108441823,0.6554445581318503,4.1447666683641735,5.826212906750573,26,25.386787044118524
CUST_000072,85.77791550729083,46,131,27.183124935875114,1,0.28464273428893766,11.005936161182124,1.4592972173572487,0.47517317443340334,3.3925097382845157,28,18.50175090525138
CUST_000073,91.34130698540451,45,131,25.168721767143243,5,1.3487102493254743,9.157240005357956,3.7252840097856175,0.5150341823136603,1.1563395079556953,25,12.530611481988949
CUST_000074,55.227388825693914,38,108,11.317551607253922,3,0.7852704737460778,10.85024313772335,1.6663497189541208,0.7810607262445427,3.7417562771182142,23,41.05720853810318
CUST_000075,14.875338968700285,43,122,14.249780380924761,2,0.7703647862133125,13.375818207604953,0.17733515025288563,1.7166639327598392,1.8981319727664947,25,25.945085888223723
CUST_000076,44.14475852879503,46,115,28.80983675144286,1,0.7205443985069058,10.783630066916817,3.7187557351181693,1.0815605262403942,1.2521635021881234,27,25.06501154268695
CUST_000077,27.272774567067138,39,103,28.73170615779464,1,0.42132859399881123,5.129864066271476,4.23828811764309,0.8501739840942283,3.307209676006481,19,23.08084578860701
CUST_000078,6.291652374876061,56,128,39.733371116911975,3,1.5123750783841037,24.649248454911778,2.977649404004548,1.0444706491475977,4.46612597105428,41,11.484856528829507
CUST_000079,63.340417693488746,36,138,32.95432885881475,6,0.8908126768841512,14.251242278087089,1.1061852091598738,0.6244617546542166,3.5001503528802713,19,21.308863964321258
CUST_000080,33.4380269554109,53,136,27.391264853346115,4,0.29016654353952087,10.327102213237765,1.797102677262708,1.4231806484680825,1.8644908230600026,23,6.373408833292325
CUST_000081,41.947411458359134,44,121,18.645992649608292,4,0.6784764234270771,11.314449049133376,2.1820231284860006,0.07828128020653241,0.9005129118097077,16,24.639621901147883
CUST_000082,27.835662650876824,41,118,34.60481147448355,3,3.1349213829759073,12.672900943288985,1.27964908227091,0.7113599838556122,4.988450467348911,19,3.844820915637899
CUST_000083,22.953154873457592,38,125,11.899594910673066,3,1.0239732471169054,12.087375644043494,1.4728134738859215,1.6428791446666124,1.2769150314265223,23,13.681604396033823
CUST_000084,28.59622082966512,45,126,25.176212855044035,6,0.0006118699262995174,5.823991652602732,2.1090968075171257,0.36028011690057543,2.8476458000121605,27,20.48235151274919
CUST_000085,15.10701051662699,41,109,20.907241813712208,3,0.6694882256474407,3.0109022259619223,2.1008361001663483,1.8541629317801676,0.3676850824459189,25,22.877265250340816
CUST_000086,36.85682041678857,42,130,52.39196262467074,3,1.1408114935256857,5.211369994393885,4.626797099159606,1.5270851370449918,4.044431807073992,23,10.658428082537409
CUST_000087,141.35917845730916,44,112,45.98631856945959,3,0.19856442973703486,12.378669543334517,1.183833327598326,0.8690950434957843,9.167264805981718,18,14.311181579788057
CUST_000088,31.911196509202977,62,132,10.009139079100313,6,1.896939040475901,3.4572104345254546,2.3100358291328495,0.2905509551037622,1.7896314976882728,18,10.58415388865658
CUST_000089,61.3631592674577,52,116,39.70913278346256,3,0.2564967907405591,15.08342280916536,1.6103654508446432,1.9738154144546045,2.384594263765067,31,35.818345095502664
CUST_000090,0.0,41,143,39.69811777879787,9,0.2733792124203917,13.510374858980747,2.2617306472730982,0.03042712105868286,6.892492224678264,31,14.107102929516111
CUST_000091,45.290101886913774,36,112,26.43743888605556,4,0.08769606605757055,21.472692352222815,1.7209304247358224,0.8977468283371978,4.758603094838086,19,19.44127815569017
CUST_000092,33.443638837222764,45,108,67.65564728981303,4,0.050791929019358244,16.119700310861923,1.7281116953273221,1.52585379300895,9.832699145052318,27,22.34193841669335
CUST_000093,58.88106662932189,42,94,27.232536954914377,3,0.3845776941923655,6.3643440801884505,3.7748820847166566,0.6643709641772866,0.9280042102191408,27,28.05503313016891
CUST_000094,13.136251559893651,56,112,77.39722843332041,2,0.4616268585105091,10.3562814686546,4.163960158826803,0.10853903484914698,1.904595351492763,23,25.870052855370542
CUST_000095,53.78169383477606,46,117,30.54876906381243,2,0.22856069488755024,11.691410229687813,2.1973011510302185,1.7956565266989477,1.824450643301518,25,26.9176651423715
CUST_000096,9.783573047951263,33,114,51.709185812106426,3,0.4664761403929158,7.390150993832067,0.9823732896898839,2.397864055544511,1.9222440609775924,28,11.183338055357343
CUST_000097,62.71588088202009,49,108,59.19415269815881,4,0.2509914617496758,10.418586058675029,1.2941963447581593,0.8285310158439532,7.329881477781989,22,24.697619156156744
CUST_000098,67.17844067559703,42,115,60.72487234834054,5,1.013177869030633,5.698467140415692,2.2708128635476696,1.5471894478903367,0.6901834713433763,25,10.062921770789261
CUST_000099,6.648345687057656,46,117,17.45108326605528,6,1.5376382840610716,3.458709210942989,4.696108527208983,0.9434430080575368,6.758454807702568,21,24.52331544175628
CUST_000100,28.907761135725647,45,122,12.339423955060923,0,0.4501357505511818,8.063436171569359,0.4805884736867763,0.8516341312676169,2.53978190801244,27,37.71702339254706
CUST_000101,16.119084115902275,43,133,45.25658470201866,0,0.923449495459825,8.671414056360607,4.376413272116816,0.14014981610518168,2.309064648054303,26,11.611478791643298
CUST_000102,32.69172138459415,52,118,49.157882315323704,5,0.9611898330628195,10.526481547444979,0.48567108673287185,0.5741073581955923,1.6161315897926554,23,9.845978847313907
CUST_000103,20.894723186120252,40,112,32.33757597729765,3,0.6254670289947719,3.8477029529893265,6.458681397441032,1.1356718378918516,2.327265949032596,27,46.10056408728397
CUST_000104,16.050605464399684,39,110,7.06399301213241,1,0.10659777928272664,11.025972928754914,0.6652657642058512,0.6060214235979667,4.878077788063591,29,14.978379102005348
CUST_000105,11.225740819953078,35,113,42.5992476953647,2,0.08417268937029512,4.2855836275290216,6.872001231724498,0.9617184825388122,2.0332042840109357,32,26.801851826058154
CUST_000106,84.9372627970541,46,114,28.46171243012559,6,1.2596511909121852,27.950528694351952,0.20317727711803543,2.251974521718561,4.488631646325509,24,8.944261721109173
CUST_000107,9.56654634127573,45,130,22.24841633499846,2,0.15398409800897572,9.933664946216297,5.0850669139802145,0.45605596243792784,1.6168361422135877,20,31.73111754240903
CUST_000108,11.642217208765013,45,131,54.785060509375086,4,0.14140089836862949,21.781000000975155,0.07579337036697852,1.763094033687833,0.6059662353116536,32,34.249494305290206
CUST_000109,5.721376435846517,48,106,58.44624672439727,0,0.0908381252711404,27.399814341483548,1.4453062716411618,0.02947534526109749,1.6067008814825352,28,44.32410838757844
CUST_000110,47.283993589939875,36,97,13.848755342136354,0,0.3748101415948987,7.801549705579718,4.549948426794124,1.9150278804266414,3.8549421488349247,24,48.9707083504939
CUST_000111,,45,111,6.8765987999609175,3,0.5650475900989104,5.361064829242786,3.3151505642510313,0.11280739309776716,5.726603317499833,24,12.674155046462623
CUST_000112,29.749920533921337,45,130,53.90228449334691,5,0.563755125474763,2.955330264889075,1.392523254630359,0.38778344003344334,4.430301367300407,24,37.30819780309131
CUST_000113,9.299394720673936,58,115,40.91380807773069,5,0.15126433634570668,5.3936200951770275,1.3297671992292102,0.720404737213755,1.4073925857559328,28,25.850366784724145
CUST_000114,3.6532954168696388,36,123,49.85760377324745,3,0.049791625895182226,16.423478010402146,3.364346476958217,1.049922531829708,2.5964281584148305,33,19.551510304357663
CUST_000115,35.154912421665976,54,93,18.11835506680937,2,0.185683672619772,5.938550402815967,2.0565527369959202,3.059992827949229,1.3409839187957084,39,22.686635932636918
CUST_000116,,50,102,21.116758574452763,4,0.3500202254129764,4.339354125225167,7.120684541623594,0.366769094935154,3.657230748863628,27,56.381811363216016
CUST_000117,12.06280996980999,48,112,48.429983408813605,5,0.47394229580574554,20.635430146338063,4.404378221970711,0.08921244198103745,1.7205093613292655,20,12.744358418024223
CUST_000118,21.642734268708793,38,110,44.80841509443174,3,0.15776675092283302,16.54670970553537,2.9330064496930373,0.6140321783875834,4.3424326915275895,21,21.978391534759407
CUST_000119,4.172287371302291,44,123,22.88648117094573,2,0.10115504848600179,2.3336252034297287,1.0937056659065099,0.4235295939350175,0.038636200802066235,26,35.82857774180116
CUST_000120,9.114775526711744,43,125,36.029645684658696,4,0.9212392187479646,23.215580895976945,10.270613448917977,0.9165885755154457,1.2472443551351096,23,23.52848478185361
CUST_000121,29.569012984250385,49,129,55.182107043814035,3,0.9757033749422818,24.879167787630216,3.054907216199563,2.5611295784487234,6.316677698830045,23,10.412266887964224
CUST_000122,18.088742059350587,47,129,20.92376041132667,4,0.16422167591219297,8.197873589042686,3.1807366299482744,1.0310230981012338,1.1726675574287306,24,21.073610089506687
CUST_000123,24.26737119480888,48,107,46.9251992522817,1,0.410618526118679,7.547860724555249,4.490122228060844,0.8627837483320645,1.5064122931755668,32,8.47293269042896
CUST_000124,62.74114292389305,48,104,44.76124192741751,3,0.28975432711634497,17.93339404687007,3.7900755240650494,0.2824750943999172,4.692412386715399,23,16.42199408497035
CUST_000125,,41,134,42.238146535594865,1,0.07655647773976852,2.4589680426113723,6.871579066721691,0.3075640014338472,0.2981876627719205,23,10.81978324368236
CUST_000126,24.67513164285085,34,113,17.79503650999048,4,1.411614616533938,1.9847896757900954,3.290555254946663,0.5728355998060476,1.1214307248714215,25,14.650448406758068
CUST_000127,10.173297647371198,47,109,31.10262403600833,6,0.0049155515564256085,12.790002201730335,2.905689213588736,2.219093421919347,4.4678713637111365,24,33.277335438778394
CUST_000128,16.859298891711415,45,122,11.44974427417952,1,0.10386668171407488,30.87905294944255,1.0646785250850839,0.8662720851072087,9.440885546763855,22,15.476747686715083
CUST_000129,26.851650700748998,49,119,15.54031612334989,1,0.2119914456687313,5.76188120328424,0.8767580133269015,0.6824996020209171,4.581312587799354,28,19.494794390192915
CUST_000130,5.666565495428425,35,126,50.20712298348605,5,0.9705751407489269,13.142560009692358,0.8502330621879566,0.7820822705320948,0.5677210893353024,26,45.293180405984536
CUST_000131,10.455786737579098,40,131,73.04039948255785,3,0.7771285356506729,13.146374497686384,0.46211893702532314,1.7944565508655765,5.405778679708982,31,23.23958022825875
CUST_000132,13.278279805215092,43,127,13.649781149150456,3,0.433612284524379,5.1721749490274425,8.60361494087063,1.1328756175960863,1.9375029362963874,29,19.52077948841983
CUST_000133,29.871579282741976,41,107,21.4097764594154,4,0.5937561053502146,11.723262225818472,5.145763000459783,2.6231346804038056,4.583649370450669,30,17.267218290500853
CUST_000134,60.4005762111603,41,111,75.62091398847723,2,0.2084488034856019,15.639108130857231,1.3984335494656284,0.8716541417998978,0.8207638703988189,34,24.122191303643074
CUST_000135,,50,122,46.678437828979106,2,1.4112387330507996,11.472349443006069,1.0303227639289054,0.21819158636370828,1.2516988358799308,21,38.954198092327346
CUST_000136,10.30311959051877,39,116,53.54493252961896,2,0.01357630333528468,2.9520454070757802,6.40421780609403,0.018903395942102857,6.957280516007649,18,12.448965552176823
CUST_000137,17.34614924843627,50,124,69.8814183930283,4,0.05319645563598426,3.4969652821446946,4.900558541805821,0.3814272076320232,7.250615344456934,21,24.229266529227047
CUST_000138,17.279411104588885,43,113,16.163099144120025,2,1.298839497754081,9.88250049818658,5.927435947938491,0.06479031317896913,1.007154987864371,32,10.615762005084619
CUST_000139,30.436399673101764,53,100,15.213134865560402,2,1.4506805974285353,5.248733016344352,0.704245612502505,0.5226705504284828,0.2617501656802542,18,8.035918725350395
CUST_000140,5.810204801457723,48,119,13.689052529499177,1,0.33723239782069586,10.741568327627922,7.067368285888512,0.20811968919911678,7.935857551332369,22,23.410992068176704
CUST_000141,16.399081993349338,42,115,35.46422599836411,2,0.4295545863676532,12.82911861411601,1.0932097951502568,0.5190481083987687,1.0717569885746345,23,21.714369819512903
CUST_000142,13.302213699876894,39,124,27.787565992285113,3,1.1641456167107835,11.323023955306518,0.7643682934597948,0.5094986251574196,0.3839071301606271,28,7.739186033045031
CUST_000143,41.33933194660681,36,120,19.416673406723877,3,0.960140927443269,8.781928909407142,3.2500779863870033,0.32333559864019434,1.2836568749867787,31,12.80787959202994
CUST_000144,21.63019816528789,48,125,12.998447074741351,2,0.9900764789489477,3.350030364421224,7.084726020996948,1.0579102533382878,0.9938530535130918,17,15.155324742589302
CUST_000145,12.880315826154826,50,107,56.413103045592464,2,0.23243688623573996,8.725886323820987,4.993814393438604,0.5681613698101173,0.2519614113979761,31,24.89401318608383
CUST_000146,67.89378400322947,47,125,23.33683807431248,1,0.8875923110890479,10.558505212403395,1.4360306631942024,2.2392001121745166,12.35699230197163,16,41.16453576809453
CUST_000147,11.823805091264958,48,130,51.86251788952671,7,0.035914839175437925,14.781107274654545,1.3809770259563674,0.07913023340183374,1.0434462365347519,20,10.542370652490627
CUST_000148,9.033117917967823,43,119,47.580275929603374,0,0.3337050929947484,8.071792752577254,3.554813148112005,0.5286902301543238,0.9539268213056464,25,17.705660433372287
CUST_000149,36.19945689377652,39,106,56.89186418572637,4,0.13551536532032488,3.1552617626452664,2.617317820161359,1.4958844502296713,1.6338221985789048,28,47.54937700691011
CUST_000150,12.48450612313391,41,127,10.55212531530631,2,0.01822711987080074,9.438251756690768,2.777899753857285,0.6822770406816955,1.607516290013745,25,37.80061621662994
CUST_000151,21.4501346685864,48,125,48.79526032730871,6,0.4801354926247797,9.699012980098814,8.18810314666025,3.383787988304918,1.7065697131071649,29,6.360065581141036
CUST_000152,113.52477259732514,51,120,37.31717082321436,2,0.03961895782408438,2.269876478638645,4.326771062688232,0.19215733444897093,7.1135545449855595,25,16.727704243431234
CUST_000153,12.308442600087423,33,135,21.54873190916753,4,0.0640071691798767,7.194031429310758,2.080011402142817,0.37983273417402585,0.18638075602297682,30,24.59855667897483
CUST_000154,7.6440077216522875,57,108,18.993570710884498,3,0.04264012410387317,8.696146573383622,3.8585898020605773,0.12347250545373117,8.523633052491629,29,28.888444849665927
CUST_000155,16.1991149071969,46,118,27.090574162996024,1,1.8453916843188571,6.161610617547898,5.694603728620426,0.2833310873883973,3.2891286943723994,27,35.24497734349643
CUST_000156,14.770576328033547,46,114,61.2491702221424,3,0.020014638746799332,7.507364654626128,0.309463210662119,1.1163657078293552,3.5871287504859337,29,8.424868100815134
CUST_000157,43.23119171375564,43,106,48.27195393934636,2,0.15718858852065054,3.0678325111687066,4.692444171681048,0.6673741709771599,0.5153986653431877,34,22.280417915096837
CUST_000158,5.113943970397813,51,128,54.65712575187074,2,0.5277742148718715,3.8661358916904653,4.403672468187555,0.1768174081051636,1.197520020181317,30,22.64537097974954
CUST_000159,295.19839480101626,59,134,13.932943548453405,1,0.8668864700220372,14.446309966926961,0.8672897441737286,0.6437763646662601,0.16089667211412076,32,35.31852308649819
CUST_000160,9.77514058902532,50,123,14.146405618018676,4,0.46850638432771335,7.042508166957778,4.665623854058703,1.8799447202370179,3.1759749060325904,35,25.86100350862492
CUST_000161,33.96936694062613,46,113,16.148341551404073,4,1.8754147995485786,6.439947332675643,1.02157831128597,0.5795075752163589,1.2458606623386765,17,25.460978999508804
CUST_000162,51.13236224929795,48,123,37.254759162125836,4,0.20602452398943344,9.097580499274297,2.5442830247372137,0.01330261777689278,2.4038913395238506,29,24.163857271000992
CUST_000163,,38,135,44.40789402662594,2,0.31933469867581926,4.320111373929968,7.983052733830887,0.0564873272940142,4.19180275101128,28,20.14304301248489
CUST_000164,37.30995098228796,52,95,30.131464821954975,4,0.8610274461070626,24.792685648685993,4.075238916724764,0.5764675688193113,2.4191767839901006,39,36.34362382741444
CUST_000165,21.5557051518575,34,120,10.67170264428849,3,0.5723763770447609,9.07442145551036,1.5685476288241926,0.899544549467184,0.22253840123440374,24,12.2310549728632
CUST_000166,37.79658090976846,55,118,74.89514881227934,2,0.12044190611411155,12.156824276663736,3.0083332288739615,2.176243371903028,0.1908652669889374,33,37.29038465671459
CUST_000167,13.130352953874514,49,111,6.469181577011026,2,0.3452431021687409,6.182578445461243,0.5815890820469349,4.015247765556612,6.055779027688017,27,18.24744005488048
CUST_000168,10.447615212901548,40,111,19.59470091933091,3,1.864003874081068,0.8312532557980261,2.0478400495485114,3.93100756394291,0.9120420069706339,22,15.299355247105497
