customer_id,customer_segment,lifetime_value,acquisition_channel,last_login_days_ago,app_usage_frequency,email_open_rate,sms_response_rate,promotion_usage_count,payment_delays,autopay_enabled,referrals_made,referred_by_friend,plan_changes_count,service_additions_count
CUST_000028,Standard,3197.0226782659984,Store,3.3109001371710205,Weekly,0.3265951141269662,0.11805144885835414,5,1,True,1,False,1,1
CUST_000029,Standard,1206.0516465019866,Store,10.592786945205352,Monthly,0.22127062485923302,0.011982026423159545,1,0,True,0,False,0,1
CUST_000030,Standard,5140.4820891414265,Online,6.835506717767931,Rarely,0.16135465963524492,0.2617174346152452,2,1,True,0,False,0,0
CUST_000031,Basic,752.9994878612733,Partner,13.857349908769853,Weekly,0.25997598910260405,0.35874654364348363,4,1,True,2,True,0,1
CUST_000032,Enterprise,1834.7342118578335,Online,15.601003006251617,Daily,0.34504985741092675,0.0973388037865736,5,2,False,0,False,1,1
CUST_000033,Enterprise,1758.4484347998568,Online,3.445553016519378,Weekly,0.44283026499682665,0.5230410275253307,2,1,True,1,False,1,0
CUST_000034,Basic,971.9787511708718,Store,2.3762905709075413,Daily,0.4564227877741373,0.30696235593074866,5,3,False,0,False,0,0
CUST_000035,Enterprise,2169.9907079632585,Online,2.3003492197681927,Monthly,0.3496275015419298,0.02773024697996473,3,0,False,1,True,2,0
CUST_000036,Standard,2471.9348802130553,Partner,2.762900412003219,Rarely,0.14581422180487386,0.29238031044916296,2,0,False,0,False,1,1
CUST_000037,Premium,595.1602298441072,Store,0.3642559396162911,Monthly,0.4083927663692509,0.21711930383108788,4,2,True,1,False,3,2
CUST_000038,Standard,1527.5246223670697,Online,18.73911198661561,Weekly,0.28571835136162194,0.552515656625868,8,1,True,0,False,0,1
CUST_000039,Basic,1018.5674206825558,Online,0.9265781215815432,Daily,0.21674362341717987,0.34094079257222004,3,1,True,1,True,2,0
CUST_000040,Basic,1287.384193126242,Store,14.723500273773265,Daily,0.41492081121710384,0.24669268591350513,4,1,False,0,False,0,1
CUST_000041,Enterprise,5285.778172444078,Store,4.68011270664725,Daily,0.2576460604111806,0.24108577026256695,3,0,True,0,False,1,0
CUST_000042,Basic,390.7689966506096,Online,16.14270290968347,Weekly,0.4171580761729588,0.3332494398471324,2,0,False,1,False,2,0
CUST_000043,Basic,3748.9470859288726,Online,18.87888606103703,Weekly,0.20669356371910091,0.20112496352106501,3,1,True,0,False,4,0
CUST_000044,Standard,712.7781822410345,Online,12.050786213875364,Weekly,0.5250391190000563,0.10067837263532593,2,1,True,1,False,2,1
CUST_000045,Premium,718.8795165548134,Call Center,3.6574993794262887,Weekly,0.5162107995965732,0.8530629218348021,2,1,True,1,False,1,0
CUST_000046,Standard,729.8507782096566,Call Center,3.722750728609938,Weekly,0.9455147546503598,0.23588957013540254,4,1,True,1,False,1,1
CUST_000047,Standard,1004.7118985697639,Store,23.758464099178266,Weekly,0.3057230803160817,0.5611116137812245,3,1,False,0,False,1,1
CUST_000048,Premium,1189.5263599706025,Call Center,2.874263180402788,Monthly,0.2818225882933773,0.3047505572604027,3,1,False,0,False,0,3
CUST_000049,Standard,548.1016419438324,Referral,3.7072437203524347,Weekly,0.1537691423949822,0.10544823852420872,2,2,False,2,False,1,1
CUST_000050,Standard,115.97485709695111,Online,2.4058218100199595,Weekly,0.6539121895169623,0.020611931354279033,6,2,True,0,False,1,2
CUST_000051,Basic,1685.2633113912782,Partner,5.046843100610334,Weekly,0.5515686910940197,0.3947280661486036,1,1,False,2,False,1,0
CUST_000052,Basic,815.5010068018107,Store,6.5989883193424665,Daily,0.4075460090829762,0.4113294693481806,1,1,True,1,False,1,1
CUST_000053,Standard,366.9627784453367,Referral,7.614633475063537,Weekly,0.358930721512319,0.2628890546008369,3,1,False,1,True,1,1
CUST_000054,Enterprise,911.0583688885292,Call Center,1.2078750013967514,Weekly,0.5890136405561791,0.06782065276542718,4,1,False,0,False,1,0
CUST_000055,Basic,982.7931961996227,Call Center,2.9788225320085147,Weekly,0.43414846560174863,0.23570750288723089,6,0,False,0,False,2,1
CUST_000056,Standard,10503.867852518228,Partner,38.594487777245455,Weekly,0.14794926086746843,0.5399422528651879,3,0,False,1,True,2,1
CUST_000057,Standard,1976.8931642006967,Referral,0.5198702166958495,Rarely,0.20163159049949309,0.407728727347515,2,0,True,1,False,3,1
CUST_000058,Standard,2943.208927180572,Referral,3.2589688212927115,Weekly,0.47079314257791677,0.35676316012170867,2,1,True,1,False,1,0
CUST_000059,Standard,1313.9037715599693,Online,1.6661401595732372,Daily,0.18976360561677222,0.11631458279715881,5,1,True,2,False,1,0
CUST_000060,Standard,1277.927788209507,Online,2.315791230441324,Weekly,0.32880522494141484,0.3202333759217036,1,1,True,1,False,1,0
CUST_000061,Standard,1519.5862423623382,Referral,4.407701576450485,Daily,0.1753518866731967,0.5420333878912859,2,1,True,1,False,3,2
CUST_000062,Standard,315.2222578369125,Online,30.17460948785463,Monthly,0.44736611115184877,0.0604984439280408,5,2,False,2,False,1,0
CUST_000063,Standard,679.1041028382078,Store,11.713633662470421,Daily,0.2569194466109713,0.491428317063676,1,0,True,1,False,2,1
CUST_000064,Basic,580.3442059312797,Online,1.9275088056117033,Rarely,0.6039270310293041,0.4720785271479562,4,1,False,1,False,1,0
CUST_000065,Premium,568.5786460988463,Call Center,1.0349876699544025,Daily,0.5079565504615408,0.09194430039417359,0,2,True,0,True,1,0
CUST_000066,Standard,324.1416561640845,Referral,6.523344805514201,Weekly,0.47965164945220506,0.04668805600527593,0,1,False,0,True,0,0
CUST_000067,Standard,565.070413257104,Referral,14.630746959229715,Daily,0.24820516455188277,0.215020780022075,3,1,True,2,False,0,0
CUST_000068,Standard,3118.5302769379473,Store,1.564303749880357,Weekly,0.1560550587557577,0.12925248940735184,2,2,True,1,False,0,0
CUST_000069,Standard,211.23129002795983,Referral,1.5199069246829775,Weekly,0.5840088702180148,0.2485354380957174,2,0,True,3,False,0,1
CUST_000070,Basic,1981.8747993089244,Store,8.066356540151924,Monthly,0.3748193126025385,0.4465995768109848,2,0,False,0,False,1,1
CUST_000071,Basic,9941.175871711775,Store,2.468781626802422,Daily,0.5021343651500866,0.41095887014486004,5,2,False,1,False,0,1
CUST_000072,Standard,9528.138982927521,Online,0.29661004219205084,Daily,0.48817395597244706,0.38819122643892673,2,0,True,0,False,0,1
CUST_000073,Standard,1035.0155313215375,Online,2.521457608778169,Daily,0.2064377101169206,0.3030848188548336,2,2,False,1,False,3,1
CUST_000074,Standard,1332.6007234387582,Referral,1.656038027672686,Weekly,0.6202874438592956,0.11921165107916704,4,0,True,0,False,0,2
CUST_000075,Basic,5392.123002390583,Call Center,2.7787465881793634,Daily,0.145588319999817,0.09458811011654909,4,0,True,0,False,0,1
CUST_000076,Standard,473.38462028254384,Store,11.79194308491357,Weekly,0.25102172155282293,0.27589259471279615,2,0,True,1,False,2,1
CUST_000077,Basic,5293.958589844242,Call Center,7.831318226369609,Weekly,0.11208913649059549,0.2655340991756793,2,2,False,0,False,1,0
CUST_000078,Standard,1053.8587966903076,Online,2.296997834266953,Monthly,0.4601664037778368,0.04965967242226823,5,1,True,2,False,0,0
CUST_000079,Basic,5958.225008360336,Referral,3.677458245528677,Monthly,0.4970045770003726,0.5476575884056436,1,0,True,0,True,3,0
CUST_000080,Enterprise,495.6487537291917,Store,1.6848396154696184,Rarely,0.3921126388802245,0.1127488120272237,6,0,True,0,True,2,2
CUST_000081,Premium,2113.421807250566,Online,5.646154791846979,Monthly,0.5160943302329845,0.31973954779420516,0,2,False,0,False,1,0
CUST_000082,Standard,3792.491350987555,Online,1.79556690313018,Monthly,0.2294418487183389,0.16704209714497642,2,0,True,0,False,2,0
CUST_000083,Standard,1185.9129411101515,Referral,18.345999739805233,Rarely,0.503963168165773,0.3401529651779975,4,1,False,0,False,2,1
CUST_000084,Standard,261.01043505702603,Online,2.2009746123291305,Monthly,0.21606721690034883,0.4545689705857313,5,1,True,1,True,1,0
CUST_000085,Standard,2859.577967407437,Store,8.714099449240148,Daily,0.11532661480568386,0.021439314642002154,1,0,True,1,False,4,1
CUST_000086,Premium,2170.1326070731466,Referral,3.5056098248395817,Monthly,0.2684571413914579,0.1064963031193637,3,3,False,0,False,0,1
CUST_000087,Premium,526.2145014107562,Online,15.68219966190565,Monthly,0.49663660371257645,0.22864151893842893,3,1,False,0,False,2,3
CUST_000088,Standard,1528.0792334575326,Referral,2.6528326149105093,Weekly,0.611374560004824,0.33005734960432176,1,0,False,2,False,0,1
CUST_000089,Basic,1110.6324288442527,Referral,0.11231912548717063,Daily,0.4475773231107518,0.04947881513647658,5,0,True,1,True,4,0
CUST_000090,Basic,490.4952292586345,Partner,0.7851915455983004,Daily,0.3672496858802335,0.03854500870184524,2,0,True,0,False,0,0
CUST_000091,Enterprise,414.67550985750535,Referral,0.4919564039380566,Daily,0.4022013711612909,0.1773377293305062,2,1,False,0,True,0,0
CUST_000092,Basic,223.66670510911874,Online,2.597512506322796,Monthly,0.05486494953798704,0.061229393699586215,2,0,True,0,True,0,0
CUST_000093,Standard,2448.9984517074804,Online,7.811929100744111,Daily,0.433045064071062,0.07574501337709447,8,3,True,1,False,1,0
CUST_000094,Enterprise,619.5711315875487,Referral,5.081566799724034,Weekly,0.6907205214294289,0.24024432991659422,5,2,True,0,False,2,1
CUST_000095,Basic,1918.8077093936845,Online,2.004583850611183,Rarely,0.3453532853416617,0.17370853389842303,3,3,True,2,True,0,0
CUST_000096,Basic,3014.379236100309,Online,46.875740452691666,Weekly,0.24331896371043682,0.10135848591107173,4,0,True,2,True,7,2
CUST_000097,Standard,477.3848504643622,Online,0.47570283786535317,Monthly,0.43854804273471987,0.37514892331230976,4,1,False,1,False,5,1
CUST_000098,Basic,1001.3315971588424,Store,6.83248864026254,Monthly,0.5428684617197274,0.3158363656559181,5,0,True,2,False,0,1
CUST_000099,Enterprise,330.4111857599537,Call Center,11.323459065755966,Monthly,0.11125381589253247,0.2926124629761673,1,4,True,1,True,0,1
CUST_000100,Basic,2579.160625427439,Store,22.19304974160606,Weekly,0.11387917609695455,0.20141780067947498,4,1,True,1,False,1,2
CUST_000101,Standard,247.87874570730415,Online,3.063282616648859,Daily,0.7105588538748698,0.008442849132544328,2,0,True,0,True,1,1
CUST_000102,Premium,1430.1102943150809,Call Center,5.910735949507921,Monthly,0.4780655902792243,0.11323028071175821,6,2,False,0,False,1,0
CUST_000103,Premium,783.1134055238442,Store,2.029416049824979,Weekly,0.29573733334616065,0.5475717722803355,3,0,True,0,False,0,2
CUST_000104,Basic,2548.6407485848945,Referral,0.23956501939708807,Weekly,0.6498722113555987,0.3419941434284722,3,1,True,0,False,1,0
CUST_000105,Standard,1023.7704277973099,Partner,5.104276123188766,Weekly,0.2569121733730283,0.24765072168866797,4,0,True,0,False,0,3
CUST_000106,Basic,7968.49509412322,Call Center,6.252496696037366,Daily,0.2789624145438016,0.03650497471375084,2,1,False,1,False,2,1
CUST_000107,Standard,990.1719484298021,Call Center,2.2535424938144315,Daily,0.4443879062965025,0.16613130225600198,3,1,True,0,False,1,4
CUST_000108,Standard,1281.1394889597307,Online,1.8507745023671285,Weekly,0.35300987277260365,0.0050231592117081295,3,1,True,0,False,1,0
CUST_000109,Premium,2524.9211031286163,Store,2.3087118647611784,Daily,0.2847233106169311,0.5014132817325877,4,0,True,1,True,0,0
CUST_000110,Premium,1794.166742094777,Partner,5.201228969588809,Weekly,0.5728618290441889,0.1465509878032992,4,0,True,0,False,1,1
CUST_000111,Premium,499.0500725617287,Online,7.986442767088018,Daily,0.5951824410963854,0.2766888781587934,5,0,False,1,False,1,0
CUST_000112,Basic,1489.6921256780515,Online,8.92723059250763,Daily,0.09305108969643461,0.5194643542201164,2,3,False,2,False,2,0
CUST_000113,Enterprise,625.7996351296108,Online,2.2712787133296737,Monthly,0.148870328547149,0.37518776747492394,1,0,True,0,False,5,0
CUST_000114,Standard,6550.0677328591255,Partner,13.57837078278554,Rarely,0.6517239966180015,0.49121020881752103,0,1,False,0,False,0,0
CUST_000115,Standard,127.69617665036071,Store,4.6487383764702,Daily,0.3283140406189462,0.036319766670018155,1,1,False,1,False,1,1
CUST_000116,Standard,3847.3366000730534,Online,5.560578629499481,Monthly,0.746399189088031,0.3533951767011832,3,1,False,2,True,0,0
CUST_000117,Basic,1033.0543504885668,Store,1.8143031763923798,Daily,0.6726010744907062,0.2762485160611865,1,0,True,1,False,0,2
CUST_000118,Basic,301.4532664866072,Referral,3.382151367927135,Weekly,0.274519768873102,0.0890674993232191,4,1,True,1,False,0,0
CUST_000119,Basic,292.2529564818263,Call Center,0.3711169508524214,Weekly,0.15250685776721626,0.3831008319430824,2,4,True,0,True,0,0
CUST_000120,Standard,1258.106850322591,Store,6.027137796897615,Weekly,0.26930287423063953,0.1127412469734559,0,0,True,0,False,0,1
CUST_000121,Standard,335.48751222360727,Call Center,9.672533092729962,Weekly,0.407791153780358,0.44726504283760427,3,3,True,0,False,2,0
CUST_000122,Standard,1761.3583503032826,Online,5.489384934505727,Weekly,0.31160846596481157,0.5403361279712923,5,1,True,1,False,0,1
CUST_000123,Premium,739.2993116633683,Store,2.7672897357340505,Weekly,0.6340061577849464,0.03796547837957917,5,3,True,1,False,2,3
CUST_000124,Premium,1541.065362960562,Call Center,12.601949807501684,Rarely,0.48694974657396983,0.20903281848802266,3,2,False,1,False,1,0
CUST_000125,Enterprise,248.08908928400834,Store,0.4155429478082623,Daily,0.058389986256501165,0.474737083124957,3,0,True,1,False,2,2
CUST_000126,Enterprise,96.43418404571062,Online,2.001972462666639,Rarely,0.7754305054144152,0.09121210470385645,4,1,False,1,True,0,0
CUST_000127,Premium,279.66403597775013,Call Center,0.3592802292611754,Monthly,0.3747252635214158,0.12491235206003899,4,0,False,0,False,1,1
CUST_000128,Standard,5882.044023802413,Call Center,3.4946901969835924,Daily,0.09963343570124887,0.5382527079395081,7,1,True,0,False,1,2
CUST_000129,Enterprise,3622.6839558251827,Online,2.0170785316688344,Daily,0.4664790061279489,0.14941426100141064,1,4,False,0,False,3,0
CUST_000130,Premium,2215.4833822967244,Referral,8.03275416238042,Daily,0.5763427566202636,0.43918681661498465,3,1,True,0,False,1,0
CUST_000131,Basic,2606.824181733699,Online,0.5727166558276993,Weekly,0.15191649608912586,0.21874407346741637,2,0,False,0,False,2,1
CUST_000132,Premium,1694.076693487571,Call Center,0.23976779229966114,Weekly,0.49910092617719,0.10168804404054159,3,0,True,0,True,2,1
CUST_000133,Standard,10596.39823219915,Online,5.6351953737102445,Weekly,0.12878449194413258,0.13422771651064447,5,0,False,0,False,1,1
CUST_000134,Premium,775.5716524462739,Store,9.60991768657971,Weekly,0.7405823773374476,0.4735859176149281,3,2,True,0,False,1,1
CUST_000135,Standard,2224.5128638635265,Referral,4.422391179603871,Weekly,0.16147595128129527,0.3816388885658714,1,1,False,0,False,1,2
CUST_000136,Basic,748.9692040250645,Call Center,2.3118737013507946,Monthly,0.33285593183791323,0.038672110437132964,2,1,False,1,False,2,0
CUST_000137,Premium,1734.0640893347436,Call Center,4.831913947155944,Weekly,0.14523756781933503,0.07643538997898189,2,0,False,0,False,0,1
CUST_000138,Standard,4568.751205450848,Referral,2.890553774641773,Weekly,0.2042126566406416,0.17991845863698408,3,1,True,0,False,1,0
CUST_000139,Standard,614.590555440499,Partner,2.4592882936716265,Daily,0.3504652432265222,0.42678992791514964,0,1,False,1,False,2,1
CUST_000140,Basic,179.83130230509582,Online,4.14880269294404,Weekly,0.4979970716047365,0.20639866167109674,6,3,True,0,False,2,2
CUST_000141,Standard,651.1567661590854,Partner,6.664296574348045,Daily,0.6205519955798116,0.17635749340408938,4,3,False,0,True,1,0
CUST_000142,Premium,204.6309026678693,Online,6.050121581858172,Weekly,0.25433705269753565,0.5398786098970956,2,0,True,1,True,1,2
CUST_000143,Standard,1329.6914995544876,Referral,0.8018126593408368,Weekly,0.3289166583411674,0.22891947024236675,1,1,True,0,False,0,1
CUST_000144,Standard,958.2575699429476,Online,1.7237145798125897,Rarely,0.4853092910622662,0.09451559494744871,3,0,True,1,False,0,0
CUST_000145,Premium,230.7481267010813,Store,0.049504355248554927,Weekly,0.29727214853594164,0.2615956601182381,3,1,True,0,False,2,3
CUST_000146,Basic,68.31145275456906,Call Center,4.0357054210800545,Weekly,0.38089398486598824,0.245383339742729,2,1,True,1,False,1,0
CUST_000147,Basic,1121.0982957042063,Store,10.291624066770892,Weekly,0.4724440102799042,0.44300002873921984,5,0,False,0,False,3,1
CUST_000148,Premium,32226.512154014075,Call Center,3.7440583075746865,Daily,0.22118823981026373,0.5092464047093735,3,3,True,0,False,0,3
CUST_000149,Basic,849.7356092386054,Store,51.188213236430855,Daily,0.46465239292099747,0.382585619534706,3,0,True,0,False,1,0
CUST_000150,Standard,603.0556562559154,Online,9.713514313794583,Weekly,0.40753776349684734,0.3738063142827949,3,1,True,2,False,1,2
CUST_000151,Basic,260.59047715231634,Store,3.2890623429830597,Daily,0.2687310872792218,0.22476138942597146,3,2,True,0,False,4,3
CUST_000152,Basic,2242.0174659933905,Online,25.337200251031923,Weekly,0.6884906704296473,0.08522519720001706,2,0,True,0,False,3,0
CUST_000153,Enterprise,436.2117376091257,Store,7.164786686551056,Daily,0.4416154087915449,0.2736120540048857,4,1,False,1,False,3,0
CUST_000154,Standard,313.24341040862737,Call Center,17.62890049263756,Rarely,0.20775649959773845,0.22379527346240113,7,1,True,0,False,1,2
CUST_000155,Enterprise,3680.262675852494,Online,0.6397715445722517,Weekly,0.3555157566656869,0.3055064340765288,5,2,True,0,True,0,0
CUST_000156,Basic,579.5633275857822,Online,5.708665672196286,Daily,0.016863340343213986,0.7017859653737686,1,1,True,0,False,6,2
CUST_000157,Basic,1248.7549066390663,Store,16.735940998807532,Daily,0.7424474982141919,0.3136657861175549,5,0,True,2,False,0,2
CUST_000158,Standard,2095.1631075363944,Call Center,7.364723863319288,Weekly,0.5259186447563727,0.4146049909091992,1,2,True,0,True,2,0
CUST_000159,Basic,232.40380469468087,Call Center,31.084617606178405,Weekly,0.19302385576591358,0.4549824825084282,4,1,True,1,False,1,2
CUST_000160,Basic,484.77053193173356,Call Center,38.22772731801775,Weekly,0.29382826763114567,0.3486790009763462,4,2,True,1,True,0,1
CUST_000161,Standard,7208.0136344622415,Online,10.992781657344434,Daily,0.285176657394743,0.6010224076898567,6,1,False,0,True,1,1
CUST_000162,Standard,512.306265135138,Online,2.28753858504219,Weekly,0.10491577630407918,0.4747823962036967,3,0,True,1,False,0,1
CUST_000163,Basic,615.4759112276279,Referral,13.447985376146601,Daily,0.23247189438192467,0.06557584105315227,5,1,True,1,False,0,0
CUST_000164,Enterprise,739.319962539246,Online,8.510015527110175,Rarely,0.3313940867010321,0.371364720174137,4,0,True,0,True,2,2
CUST_000165,Basic,3307.6505348996798,Store,0.7870120417765278,Weekly,0.24582386416616334,0.5167989785568466,2,0,False,1,False,2,0
CUST_000166,Standard,5904.697841154778,Store,3.4334747491687194,Rarely,0.44540930535239087,0.33860446566584573,2,2,True,0,False,1,0
CUST_000167,Basic,1383.7873346467734,Online,14.52874107913556,Weekly,0.10418964432823426,0.0887156001243754,1,1,False,2,False,3,1
CUST_000168,Standard,1162.139038499909,Referral,8.611322242841942,Weekly,0.3917294255775682,0.22765798455632322,2,1,True,0,False,1,0
CUST_000169,Premium,721.187984023876,Call Center,3.902499484572406,Monthly,0.1340426221503734,0.4461256624071067,3,0,True,1,False,1,1
CUST_000170,Standard,2551.140458630066,Online,6.6453675645253245,Daily,0.5380364388020595,0.23255452684811187,3,0,True,0,False,3,0
CUST_000171,Standard,688.1063024788461,Online,19.32778418394541,Weekly,0.4338383104822871,0.35010286995869416,5,1,False,2,True,3,0
CUST_000172,Standard,945.5620426497684,Referral,6.372524123854467,Daily,0.18616199120231586,0.16189295502629114,3,1,True,0,True,2,0
CUST_000173,Premium,6369.866867305191,Online,1.8084368866591842,Monthly,0.4619233637659247,0.2105472594220063,1,0,False,0,False,0,1
CUST_000174,Basic,1306.7856987882649,Store,7.747148370533653,Monthly,0.4658325493097852,0.401602638512547,1,0,True,0,False,1,2
CUST_000175,Standard,1909.7345289031377,Call Center,2.1665614470777954,Weekly,0.5836005795523233,0.3523572689756216,1,2,True,1,False,0,0
CUST_000176,Standard,709.7805197997485,Online,6.754975209304185,Daily,0.2900801051240678,0.08182288630718522,6,3,False,0,True,2,0
CUST_000177,Standard,762.7495584979207,Call Center,7.2409621159227795,Weekly,0.7730427361356915,0.3220485609697338,5,0,True,1,False,1,1
CUST_000178,Premium,209.03536125894695,Call Center,3.1408209819439934,Weekly,0.42626820231176255,0.109368202893036,3,0,True,1,False,0,0
CUST_000179,Standard,2944.194592839448,Partner,9.447778734528676,Weekly,0.7449255674365601,0.6483060732437499,6,4,False,0,True,2,1
CUST_000180,Premium,760.0746619890373,Store,2.426179062816562,Monthly,0.5900633510724068,0.22536391349301632,3,3,False,1,False,1,1
CUST_000181,Standard,868.263172602013,Store,0.1038326704125483,Weekly,0.3646553776322442,0.3622483522389728,4,1,True,1,False,2,0
CUST_000182,Standard,3966.813097377829,Call Center,3.0224845367749396,Weekly,0.5628331932902849,0.13086088785701488,2,0,False,1,False,1,1
CUST_000183,Basic,3638.036820926214,Call Center,13.878752410219898,Daily,0.5837128056333319,0.2064704700920893,5,2,True,1,False,3,0
CUST_000184,Standard,602.5254778383547,Store,6.020394756637806,Weekly,0.5384358165026318,0.347875130029659,2,0,True,0,False,1,0
CUST_000185,Standard,740.596595374746,Online,13.250583232843248,Monthly,0.4005982766705762,0.22941609926916595,5,1,True,0,False,0,1
CUST_000186,Premium,155.79092454152348,Store,0.9635777189949758,Weekly,0.24925495137081588,0.030356387502943206,3,0,True,1,True,2,0
CUST_000187,Standard,1901.1882008955274,Online,1.5009322789334552,Rarely,0.2985628977919579,0.06540632851059434,3,0,True,1,False,1,1
CUST_000188,Basic,1948.3759166671584,Online,1.2590776570688065,Daily,0.7577415732806998,0.1309959893752638,2,3,True,0,False,0,3
CUST_000189,Standard,547.8755848984958,Online,10.763955807100235,Daily,0.4337653915887336,0.29577090904037345,3,3,True,1,True,3,1
CUST_000190,Standard,1554.409333521431,Store,6.630744018235876,Weekly,0.47622330397843454,0.708178606494169,2,0,True,0,False,0,2
CUST_000191,Standard,2460.2498481218568,Partner,2.870567277616374,Weekly,0.5283064732344178,0.18642512002896125,4,2,True,1,True,0,0
CUST_000192,Premium,413.41268970727907,Store,10.619577260664022,Monthly,0.123966099305742,0.15733113334140586,3,1,True,1,False,2,0
CUST_000193,Premium,896.9073332762081,Partner,4.00133602164254,Monthly,0.09458242627459003,0.27113838539613416,0,3,True,1,True,3,1
CUST_000194,Premium,1363.4566836528634,Referral,6.692545269527798,Weekly,0.5065333341213922,0.14578616673463557,3,0,True,1,False,0,2
CUST_000195,Standard,1838.8957382800386,Online,13.503137927168202,Weekly,0.14089230701192954,0.12419537126334168,1,3,True,0,False,1,1
CUST_000196,Standard,1961.700252723044,Referral,3.876718425029035,Weekly,0.4931603245964958,0.19855931914982067,4,3,False,1,False,5,1
CUST_000197,Basic,809.2203905012426,Store,9.768355134410076,Daily,0.4239794391894627,0.1743887950670377,3,1,True,1,False,2,0
CUST_000198,Standard,513.6045861037782,Store,5.8371948186182046,Weekly,0.6070079042382348,0.047325273400279914,4,3,True,0,True,1,0
CUST_000199,Basic,206.13368827125768,Store,16.677612789696617,Daily,0.2482346789152114,0.6995307804488878,3,3,True,0,False,0,2
CUST_000200,Basic,820.8363592290629,Partner,4.25473300377902,Weekly,0.26800740397710876,0.46695518063045527,1,1,True,0,False,0,0
CUST_000201,Standard,2046.3571778724045,Online,2.483239981434305,Daily,0.3275790449933661,0.7323296196769059,6,0,False,1,False,1,1
CUST_000202,Basic,6987.939118716179,Store,2.1971588516962988,Monthly,0.40828159929128366,0.280572877066381,0,2,False,0,False,0,0
